customer_id,signup_date,country,industry,subscription_type,tenure_months,avg_weekly_usage_hrs,num_courses_completed,num_certificates,engagement_score,loyalty_points,monthly_spend,add_ons_purchased,auto_renew_enabled,support_tickets_last_6mo,last_payment_missed,nps_score,churned,cluster
04109e0f-5b1d-4468-9269-19f6809c444e,2021-11-22,IN,,Basic,31,2.9899391590124824,49,5,22.5,283,14.99,0,Yes,3,18,,0,1
00a31750-e19f-4e62-8f43-b5405b2a2e3f,2020-12-25,UK,,Premium,42,5.139269184700071,73,32,25.1,536,34.99,1,Yes,2,22,19.0,0,0
bf80f2c2-43cb-4c00-94f2-9483e46fb689,2022-02-11,BR,,Premium,28,8.251196123034289,98,45,35.1,292,34.99,1,Yes,3,45,24.0,0,0
a4495c63-8dc2-4fe1-ac4b-91e5437908e0,2024-07-01,US,,Free,0,0.1909106819396257,0,0,25.1,532,0.0,0,No,0,0,23.0,1,1
421359bf-3d42-46bb-a556-b14751074a39,2024-01-24,US,,Basic,5,2.338875792714879,10,3,27.1,579,14.99,0,Yes,0,0,-5.0,1,1
adb75364-e41e-460f-8312-264aad12f1ae,2022-07-01,US,,Premium,24,0.1653501227730895,1,0,18.6,164,44.98,2,No,4,24,29.0,0,0
44fd7ce5-f2fa-4178-95a5-ca83b647db40,2020-12-05,AU,,Free,42,1.244907374727255,26,2,16.0,180,4.99,0,No,4,48,35.0,0,1
ec3209a6-f40b-404d-bc2d-628f3e1b4bda,2019-04-20,FR,,Basic,62,2.823977898137031,55,14,14.4,165,14.99,0,Yes,4,33,28.0,1,3
f5b53080-ff15-4204-aa0e-320d486a0b7e,2017-08-29,DE,,Premium,82,4.166473158001825,97,1,11.2,110,44.98,2,No,9,45,4.0,1,3
ffd18f9b-3287-46b7-898f-bf997a852eff,2018-06-20,UK,,Premium,72,3.722761117771979,112,41,17.0,208,39.98,2,Yes,9,30,63.0,0,2
f0ae5417-0a0d-4bd1-ab93-88f7a7f0452a,2020-11-08,ZA,,Free,43,1.5443349736782763,32,0,16.2,151,9.99,0,No,3,0,,1,1
2ded4d9f-3208-4d56-abc6-293e50afa574,2017-03-24,UK,,Basic,87,1.3586281281421,55,4,4.8,38,14.99,0,Yes,5,47,-18.0,0,3
3ec5510a-01d6-49da-aece-42c2f215f8fd,2019-09-09,ZA,,Free,57,1.4673766460177382,37,6,12.8,163,0.0,0,No,2,27,-29.0,0,3
2e4b59e3-958a-4c69-a381-b4e0c1dd1a1b,2019-08-09,BR,,Basic,58,1.4189562558718236,27,6,12.0,132,14.99,0,Yes,5,11,,1,3
80fdf18d-998e-48ee-bfac-22cbb689ec92,2018-09-03,UK,,Basic,69,2.6809564528517535,81,5,12.6,143,29.98,0,Yes,4,28,,0,3
66f64f37-080c-4f6c-a2c2-907059f606cb,2018-07-28,US,Technology,Enterprise,71,2.94157475533032,88,19,13.6,165,89.99,1,Yes,10,18,55.0,1,2
6d3f9e17-ef24-403f-a99c-3eeb4871f435,2023-05-23,US,,Basic,13,1.345784737195216,8,0,23.4,217,14.99,1,Yes,2,0,-4.0,0,1
e435b7a2-b2ed-47c1-a362-582436b5b57e,2019-09-16,IN,,Basic,57,2.235344385389616,33,1,13.2,141,19.98,0,Yes,10,8,,0,3
0b076105-62bc-4891-ab16-e6abe628aab1,2018-04-04,FR,,Basic,74,4.626348574980984,152,7,16.6,203,14.99,1,Yes,5,39,,1,3
ae8c9f1c-a6e0-4c52-a999-91729bb18c84,2022-12-14,US,,Free,18,1.6433109142969693,12,0,22.6,280,0.0,0,No,1,31,-14.0,1,1
ccd0ddea-ba88-4df8-813e-c1295d10b02a,2021-03-03,US,,Basic,39,1.641230536682088,18,5,17.3,203,14.99,0,Yes,1,20,27.0,1,1
14e47bc6-90e7-4715-8c19-d7f8d8ae3873,2023-10-09,IN,,Free,8,1.7057744103921464,12,1,25.4,254,0.0,0,No,1,49,30.0,1,1
91702636-5396-4dc1-b911-d7568525ed47,2024-02-15,UK,,Premium,4,4.66904328441381,24,4,31.0,357,34.99,1,No,0,19,95.0,0,0
dad510dc-8f01-4672-8877-bdd4e6d75948,2024-04-11,IN,,Basic,2,3.022623498422094,11,0,28.6,309,14.99,0,Yes,1,49,66.0,1,1
17b30a46-6ae9-48f5-a772-4d4e081a16e2,2022-06-08,AU,,Basic,24,1.8175518359904292,13,2,21.4,236,14.99,1,Yes,1,21,14.0,0,1
6b59d94c-a780-46fa-91b1-88663b3f56db,2021-04-16,CA,,Basic,38,1.0813483496531906,18,0,16.5,192,14.99,1,Yes,2,18,,1,1
9c44f67b-cb9f-46a0-aaa4-f90cdb5d8a85,2022-11-30,FR,,Free,19,0.4438375003883034,4,0,20.5,232,0.0,0,No,1,12,-8.0,0,1
baac1471-8888-498c-b1ea-a99a0484b6b0,2023-09-16,DE,,Free,9,0.0,0,0,22.4,208,0.0,0,No,2,18,-43.0,0,1
2446a8da-0130-453e-b8fd-03af9dc541a2,2017-05-02,AU,,Premium,85,3.961495268516139,115,19,12.2,123,39.98,2,Yes,8,27,,0,3
1b0d767c-ce43-49a7-9df3-6381fac1e338,2017-09-30,US,,Premium,81,2.330317638314798,88,6,9.2,116,34.99,1,Yes,3,13,,0,3
d69ff3cf-0741-481a-81ab-c21c6312b367,2020-08-10,UK,,Free,46,1.021530844621156,11,0,13.9,147,0.0,0,No,5,13,,1,3
43f61c55-0140-445b-b6ce-ae7483d2db9b,2018-02-02,IN,,Premium,76,7.12425794930946,188,41,23.2,287,34.99,3,Yes,3,22,57.0,1,2
7b108323-6bd5-44d7-9a49-3b97827b3fce,2023-11-24,US,,Basic,7,1.528177604956125,7,0,25.2,219,14.99,0,Yes,0,27,19.0,0,1
09000b53-1a88-4f27-80ca-efe4ede9ffce,2019-09-12,DE,,Basic,57,0.3162602401838523,8,2,9.9,88,19.98,1,Yes,6,43,65.0,0,3
98ca4524-b07e-47e5-8b58-b728f555fd2e,2020-05-15,US,,Premium,49,7.628341629004257,160,26,29.3,288,49.98,2,Yes,8,44,-19.0,0,2
5dbf2be3-b243-43c1-9849-32ccb03bd928,2020-02-08,US,,Free,52,0.529957669411273,7,1,11.4,111,9.99,0,No,5,10,-49.0,1,3
8eb00f6e-75d3-4713-93c3-2b6e837349ab,2020-07-25,UK,,Free,47,1.6008180600445394,26,1,15.0,189,0.0,0,No,3,40,,0,1
0575006a-1da5-41fd-bb17-05cfdd8ceea3,2022-03-26,US,,Free,27,1.001027877042846,8,0,19.1,740,4.99,0,No,6,13,-4.0,0,1
13e62002-2fd5-4787-905a-4a15b03aaff3,2024-03-01,US,,Free,4,2.107654275145817,10,1,27.0,293,0.0,1,No,0,45,1.0,1,1
75a4a14e-a999-4403-8485-052e7e9c63d9,2021-02-14,UK,,Free,40,0.6565798624689875,11,0,15.1,135,0.0,0,No,0,0,10.0,1,1
ca469440-8e20-42c0-b99b-3e641266d88e,2022-04-01,AU,,Basic,27,0.0,0,0,17.5,223,24.98,0,Yes,0,0,10.0,0,1
604b8b4c-31e1-45d8-8c38-74589c6838f9,2019-03-31,IN,,Basic,63,2.281093172627699,39,9,12.4,146,14.99,0,Yes,4,32,,1,3
44c862af-9214-4be3-aa12-80f34962a877,2022-05-11,US,,Premium,25,2.881195068474716,22,2,22.8,278,34.99,1,Yes,5,7,58.0,0,0
debe10dd-5995-4eb7-ad21-ee7f367c5d9f,2023-06-27,US,,Basic,12,0.8254543638798919,5,0,22.9,187,14.99,1,Yes,2,24,-22.0,0,1
b3b8442c-eb05-409c-aa1f-8a231a10df68,2017-06-28,IN,,Free,84,1.7035044109760125,42,2,5.5,51,4.99,0,No,5,0,48.0,0,3
24aeafd3-db50-46ab-9b84-fb4daa9979ca,2019-06-16,DE,,Free,60,0.9926064348331092,28,0,10.5,89,4.99,1,No,2,45,-18.0,0,3
dab6e568-fc03-4c9b-838c-fa1faf4e4c77,2023-03-17,FR,,Premium,15,3.4917001420593325,24,8,26.8,220,34.99,0,Yes,1,42,52.0,0,0
afd823c5-8f90-481c-9239-6db23e5c66bb,2022-05-27,IN,,Free,25,0.8225650928874326,11,0,19.6,159,0.0,0,Yes,2,0,57.0,1,1
424363a3-4bfa-4c02-8023-46fa91c9f6e3,2021-04-01,AU,,Premium,38,5.262989073112091,98,13,25.9,568,34.99,2,No,9,27,33.0,0,0
dd10f442-1802-41a2-989d-2ccc420b7236,2018-05-07,BR,,Basic,73,0.0,0,0,4.5,52,14.99,0,Yes,9,22,,0,3
e9d45555-a6fd-4c03-90ae-f33226d2bda1,2017-03-02,US,,Premium,87,7.260383949730455,204,18,19.3,234,34.99,2,Yes,5,43,30.0,0,2
c1615eb9-f010-42fe-bc32-cb3ca394eb26,2019-12-14,US,,Basic,54,3.0607322251837568,45,6,16.0,194,14.99,1,Yes,0,34,-7.0,0,1
87b6abf1-b05f-448f-b25a-df1738dda9b4,2021-08-31,UK,,Free,34,0.5439011923320658,9,1,16.7,139,0.0,0,Yes,1,14,,1,1
d4a363af-b3e6-4783-9888-40b5747811da,2024-01-30,IN,,Basic,5,2.396166550322541,6,0,26.8,278,14.99,0,Yes,0,48,10.0,0,1
c9d5628e-90aa-4d36-b08a-f32bf724869a,2017-03-06,US,,Basic,87,0.5043713922987408,14,0,1.8,17,14.99,2,Yes,7,17,,1,3
f5a3097f-ca59-474d-895b-27baa3a64c1d,2018-08-09,UK,,Basic,70,4.582226053850446,86,9,15.2,194,14.99,0,Yes,1,38,,0,3
ee4bf583-edc9-41dd-8418-4f91e60130c2,2021-09-24,US,,Basic,33,3.3009109059669166,56,7,22.8,289,14.99,0,No,2,17,11.0,0,1
3768fcae-ed03-487d-a4fa-f1bb37965665,2023-01-28,AU,,Free,17,0.4319278004471166,4,0,21.0,733,0.0,0,Yes,2,28,-63.0,0,1
8dc6b92e-2221-4128-adc7-8a8b0487ecde,2018-06-19,US,,Basic,72,0.6685364402667329,12,2,6.2,80,14.99,0,Yes,4,0,-22.0,0,3
db8c96c3-92ac-42ed-9e48-1e619c151f40,2022-11-26,BR,,Premium,19,4.021135884516165,36,1,26.4,274,34.99,1,Yes,0,25,55.0,1,0
1a5a5efa-a86a-4405-8f6d-3eb54a05f5ea,2022-02-14,US,Technology,Enterprise,28,4.816053649695182,45,2,25.3,228,99.98,2,Yes,5,49,,0,0
aaef613f-e467-46e1-bdf2-196077f52acf,2019-10-02,FR,,Basic,56,2.635349164960123,55,4,15.1,686,19.98,1,Yes,8,39,15.0,0,3
cc0f49e4-d2b3-4701-803b-dde1c9e95056,2023-11-05,CA,,Free,7,0.4639049602763685,3,0,23.7,292,0.0,0,No,3,35,,0,1
0f6d8626-0380-44f1-91dd-2f2021af0c2f,2020-05-14,JP,,Free,49,0.0,0,0,11.3,128,0.0,0,No,6,26,,0,3
98b5505d-b579-4bf9-a3ff-6f493e017582,2024-03-22,FR,,Premium,3,4.154064874518664,10,0,29.8,243,34.99,3,Yes,1,31,,1,0
12d975f9-de4c-4948-ba1f-e97f1d52f508,2019-11-06,US,,Premium,55,3.4377429476670915,57,13,17.2,171,44.98,2,Yes,3,45,21.0,0,0
d42edc33-fcfb-428e-8c5a-02efe5e4e7a0,2017-11-23,US,,Premium,79,7.163379045751562,269,35,25.2,318,49.98,0,Yes,7,9,51.0,0,2
22dc212a-f7d0-4233-adee-71bcd1e8bc98,2018-08-31,AU,,Basic,70,4.723479831866203,83,15,15.7,148,14.99,0,Yes,5,25,,0,3
0fb7b5a0-a7ee-4721-8329-e0178b4d8d43,2024-05-30,US,,Premium,1,4.9538020480800595,10,2,31.5,393,34.99,2,Yes,1,43,,0,0
00147f94-dc47-4683-a8f5-49943b8e8744,2017-01-02,BR,,Premium,89,5.4360312825460335,128,29,14.3,365,34.99,1,Yes,9,28,1.0,0,2
4490db64-eb2a-4379-b903-d00be17abaef,2019-10-31,US,,Basic,56,1.057220330288005,26,2,11.8,869,14.99,0,Yes,3,45,15.0,0,1
652e0be9-0843-4650-98a0-97639ba97f8c,2023-10-18,CA,,Premium,8,6.798800689636259,35,13,33.8,312,34.99,3,Yes,3,37,,0,0
def1315b-e876-40c4-9385-5bf41c3e50a0,2017-05-05,US,,Free,85,0.6449311189258882,17,0,2.7,277,0.0,0,No,5,25,,0,3
a374ed33-1567-4eb6-ae89-c7aa47cd6fc6,2020-01-10,US,,Basic,53,2.147433585635652,46,0,14.7,123,14.99,0,Yes,4,21,16.0,0,3
c89e1786-6c08-4e1f-8ea2-eeb9b5178c01,2023-12-08,IN,Manufacturing,Enterprise,6,10.40858936707006,34,1,38.0,355,89.99,2,Yes,1,12,68.0,0,0
234a5130-f4db-4882-88ed-f24302f6886c,2024-05-23,AU,,Free,1,1.2282967982366757,4,0,26.3,267,0.0,0,No,2,12,6.0,0,1
5b108151-1e10-49dd-8f66-ef05d3f10cb7,2022-02-05,DE,,Premium,28,4.527691839205959,45,5,25.2,957,34.99,2,Yes,5,20,60.0,0,0
df7179b2-cf87-4fdb-bb58-4879f52794e6,2020-03-19,JP,,Basic,51,3.124572344570039,74,6,18.1,211,29.98,1,Yes,4,43,,0,3
4fbf2ab8-bd87-4e54-8f40-bda638dbe890,2017-05-09,US,,Premium,85,9.276002106731694,321,61,30.3,295,34.99,3,Yes,3,15,66.0,0,2
2617df50-e26c-4677-88c0-82a7c68b9614,2018-03-14,FR,,Premium,75,5.942207088654504,201,50,23.2,259,34.99,1,Yes,8,24,-23.0,0,2
87b7a4e1-5092-4b7b-a7d9-c3c633003e69,2019-01-21,US,,Premium,65,6.455311183032073,118,18,21.0,442,34.99,1,Yes,3,44,23.0,0,0
aeff46fc-c11b-4f95-8d6c-5c9b017c0e63,2023-12-24,US,,Premium,6,6.6234760698944495,23,5,33.0,265,34.99,2,No,3,10,80.0,0,0
18e488bf-19f4-4c91-8bb9-ddaa2477a758,2020-05-06,US,,Basic,49,0.7410459597176924,15,1,12.9,619,14.99,1,Yes,3,40,,0,1
cdf97ddc-86e7-4878-9c29-fa74af2a80d1,2023-03-09,JP,,Free,15,1.1373842042975988,11,0,22.7,542,0.0,0,No,1,42,,0,1
eed471b8-ac74-4eeb-8281-eb3ef26cb13e,2019-06-21,IN,,Premium,60,4.868213903246552,129,9,20.1,164,34.99,2,Yes,10,33,11.0,0,2
1443c7f8-88d9-4b81-894a-a5f2ab855ee9,2022-09-24,IN,,Basic,21,3.732462493648924,46,4,26.1,319,14.99,0,Yes,2,9,19.0,0,1
c67f5803-7eb2-462f-8255-d55a8c269f2c,2020-07-26,IN,,Premium,47,5.540384706173506,64,32,23.9,219,44.98,5,Yes,2,14,,0,0
bc750877-d757-4781-b2dd-3ed6ad55f425,2024-01-27,UK,,Free,5,0.4461703280036829,1,0,24.1,722,0.0,0,No,2,8,7.0,1,1
bd2402e9-aff9-43ae-babf-7bb7395eb662,2020-12-04,UK,,Premium,42,4.432369451012559,77,37,24.7,299,34.99,1,Yes,5,34,46.0,0,0
d6c64836-3c26-4991-bb28-443f34b0f6c7,2023-11-14,US,,Basic,7,4.344351834114194,20,0,29.3,321,14.99,2,Yes,0,17,14.0,0,1
6b90f88a-227b-4faa-a977-9dd0f0a58dd0,2018-01-26,CA,,Premium,77,12.406501698947585,403,123,44.3,379,34.99,4,Yes,12,36,25.0,0,2
8908e44d-dac1-4a7f-b3ff-e6ba254469c6,2019-12-04,IN,,Premium,54,6.161609504761175,85,17,22.4,430,34.99,1,Yes,3,20,,0,0
f7649ae8-6d2d-483d-9428-b9658a563d4e,2017-01-27,IN,,Free,89,0.3129317593301829,10,0,0.9,7,9.99,0,No,8,0,,0,3
4a0dfb6a-2fcd-4c3a-862a-dce913abd31b,2018-07-02,US,,Basic,71,0.3234153814882176,10,0,5.8,60,14.99,2,Yes,7,29,,0,3
d6a8479f-5df0-41f1-9fdc-361b477d5fa5,2024-04-22,CA,,Premium,2,4.0490518356673615,10,4,30.2,323,39.98,0,Yes,0,12,12.0,0,0
f723882b-c6c6-4da9-a74f-a72b42e918da,2018-07-21,CA,,Premium,71,5.339865362856369,153,0,17.8,222,34.99,0,Yes,3,19,49.0,0,0
0b09194c-1e1b-49d2-b158-796cbe9daf0e,2018-12-05,IN,,Basic,66,1.4295260591609718,30,4,9.7,102,14.99,3,Yes,7,21,,0,3
3ad7e050-4035-4c28-980f-33a9d58449f6,2020-05-27,DE,Retail,Enterprise,49,3.2627472624851768,54,1,17.7,193,99.98,2,Yes,5,7,,0,0
b2c6b39b-091e-41fd-83a7-a13889f344ae,2017-07-04,IN,,Free,83,1.0641392954907287,31,1,4.4,56,0.0,0,No,7,0,-6.0,1,3
e32e8107-a4a0-4a65-8f31-f5c6fa79909c,2021-05-10,IN,,Basic,37,1.6586489326970324,20,1,17.7,152,19.98,4,Yes,5,22,-4.0,1,0
35f5d896-798b-4df3-bcc4-d491cc4ed7df,2022-03-29,US,,Premium,27,4.599942411705617,69,27,28.2,520,49.98,3,No,3,20,2.0,0,0
c28a574c-eb2e-4a0b-86ac-18797d884f79,2019-04-28,JP,,Free,62,1.0543072481207605,16,4,9.9,80,0.0,0,No,4,23,19.0,0,3
8d601ca2-37ae-4a1c-8e52-42740c6df3e1,2018-08-22,FR,,Basic,70,1.6843549074560855,49,8,10.0,104,14.99,1,Yes,2,46,,0,3
89e2c26f-f801-4c92-81f1-7a5471e0053a,2019-03-17,US,,Premium,63,13.89561042388941,224,68,39.0,498,34.99,2,Yes,4,9,96.0,0,2
f27c6260-553f-46cc-9100-6b91dbb7d212,2020-09-19,AU,,Premium,45,6.585263135565547,140,2,26.5,720,34.99,0,Yes,5,37,48.0,1,0
e016b3ab-5a3a-4d19-b4f9-cc4ec781d375,2022-10-28,BR,,Free,20,0.0,0,0,19.5,232,0.0,0,No,1,49,28.0,0,1
0c5119a6-1af8-4edc-ade5-944460ffe85d,2024-03-11,UK,,Basic,3,3.100094714452855,9,0,28.4,276,14.99,1,No,0,47,21.0,1,1
ea5c7bd2-65c4-42c5-8957-3d3bbfa502d8,2022-02-22,BR,,Basic,28,2.913508217533926,33,2,22.4,272,24.98,1,Yes,2,39,59.0,0,1
50e9c90b-343a-4408-a087-e01ab18890c8,2023-09-27,US,,Basic,9,2.575860713260747,18,3,26.7,252,29.98,1,Yes,2,28,,1,1
f38aaa61-aa49-46a8-93ad-3e8d25d5f215,2018-06-30,IN,,Premium,72,8.621992152168042,169,24,24.2,552,34.99,1,Yes,5,30,,0,2
891f6efa-2445-4a1a-8948-93faec04995d,2021-06-21,US,,Free,36,1.1105867823661053,16,2,17.2,208,0.0,1,Yes,5,27,-9.0,0,1
a1ba3c8c-9bd5-431c-baf5-8762f7cdf3d3,2023-01-26,US,,Premium,17,2.9000469632846677,23,2,25.0,207,34.99,1,Yes,2,33,19.0,0,0
f946b151-1fbd-4010-8f7c-3392d20d6da0,2024-06-21,JP,,Premium,0,2.9721516928903884,9,2,29.2,260,34.99,0,Yes,2,43,,0,0
7159a565-f54a-4bc7-a5ee-74a596971320,2024-03-15,US,,Premium,3,4.348440916257134,12,1,30.2,555,44.98,3,Yes,0,37,54.0,0,0
309eb97b-4869-420d-b7e6-0ad7d5ebc1fb,2024-01-07,US,,Basic,5,3.2528579905298236,14,2,28.4,270,14.99,1,Yes,1,22,,1,1
29f74fdc-94d1-4122-bee6-8f243bf25ddc,2022-09-11,IN,,Basic,21,1.0274619706121777,12,1,21.1,188,14.99,1,Yes,3,42,5.0,0,1
fd382576-cb5b-4222-bf14-da6416dde4ed,2023-05-24,ZA,,Basic,13,0.6394185906320214,2,0,22.2,785,14.99,0,Yes,1,7,,0,1
124b36a1-c1a0-4298-954e-b9bb97b2c787,2024-03-26,US,,Premium,3,11.59848748668476,51,1,41.0,963,49.98,2,Yes,2,25,72.0,0,0
97f85d79-a249-4a1d-a2a2-07c66834ac76,2022-04-11,US,,Basic,26,2.1210054517717154,22,0,21.4,222,14.99,0,Yes,2,9,1.0,1,1
a70b1380-c7f0-4a71-8aaa-85670b6ecb75,2018-09-09,UK,,Basic,69,1.2878930172612566,25,2,8.4,90,14.99,1,Yes,3,38,,0,3
7a5e6c21-4faa-4b0d-a34b-795de67782ae,2023-05-07,JP,,Basic,13,0.0,0,0,21.3,481,24.98,1,No,2,48,63.0,1,1
ab663fc3-c7f2-4dc0-a3e4-6d3b9da3c8d6,2020-04-18,US,,Premium,50,3.0501485096215704,49,21,18.4,654,34.99,1,Yes,2,27,,1,0
f8fef975-115e-4175-9393-a25473e53388,2021-10-26,CA,,Free,32,0.2394832383075265,4,0,16.6,712,0.0,0,No,1,47,,0,1
0ab5ae89-5ff6-4aa2-97b0-ce014ba1c8b6,2024-01-10,CA,Manufacturing,Enterprise,5,7.417658314260188,26,6,34.5,442,94.98,3,Yes,4,33,,0,0
9eb12b5e-e20a-48f3-ad16-d545fc8abcbc,2024-03-15,CA,,Free,3,0.6689231957498207,2,0,25.0,288,0.0,0,Yes,1,45,-32.0,1,1
ad64e56e-c35d-417c-96d7-85aa9803348c,2017-08-14,US,,Basic,82,2.6437079251346822,76,6,8.8,111,14.99,0,Yes,3,35,-9.0,0,3
0792280b-ce74-459c-bf3e-56423eb88628,2018-11-01,BR,,Basic,67,0.4456794032241569,9,0,7.1,79,14.99,2,Yes,4,25,,1,3
986b9b3c-c927-4d65-bad5-f4cf4119cdba,2021-10-30,FR,,Free,32,1.7634452587903642,23,0,19.3,215,0.0,0,No,2,0,-6.0,0,1
56181096-c10e-49fb-8fd9-bd15c4a485ce,2019-07-06,ZA,,Premium,59,8.074305380727477,150,60,29.2,294,34.99,1,Yes,3,37,49.0,0,2
ac96b473-e23e-4c8d-a16d-db56ee0dc574,2022-12-14,CA,,Basic,18,0.9093701765662088,7,0,21.4,500,29.98,0,Yes,3,43,49.0,0,1
e9d66a15-1589-442d-b4a0-cc0c22509a05,2022-10-23,US,,Free,20,2.087976090210293,17,1,22.9,277,0.0,0,No,2,21,,0,1
12d08900-ac80-454a-8148-74686583c539,2020-04-29,US,,Premium,50,2.104523638523758,43,19,16.8,197,39.98,3,No,1,41,3.0,0,0
cf172ac9-3206-4904-8da5-2aff4d7a1f44,2021-09-02,CA,,Premium,33,2.9347619053808005,45,15,22.5,209,34.99,2,Yes,4,27,78.0,0,0
5560b69d-3742-4f7c-878a-57e73de43224,2022-01-17,BR,Finance,Enterprise,29,4.319919008126278,61,5,25.2,318,89.99,4,Yes,4,12,-7.0,0,0
345fe2d8-159a-4390-a63f-9d01749208cf,2022-06-07,ZA,,Basic,24,1.2806805801481815,15,2,20.8,185,29.98,0,Yes,1,47,49.0,1,1
268de19b-e092-4c4c-a2a7-4a98b5539280,2017-02-25,JP,,Free,88,0.1331286821593555,3,0,0.7,755,0.0,0,Yes,5,0,-1.0,1,3
5e2113a6-cc96-4bd5-b4f7-267469926ef5,2018-12-21,US,,Free,66,0.4821065878537635,12,0,7.5,74,0.0,0,Yes,8,11,13.0,0,3
3312b173-0583-4867-8dac-5a2dd77c2940,2024-02-14,AU,,Premium,4,6.947338373523093,27,6,34.2,417,34.99,2,Yes,1,45,65.0,0,0
522c6269-5199-4844-8a90-e359221f6dd4,2022-09-11,IN,,Basic,21,1.7137006473742038,17,2,22.2,283,14.99,0,Yes,1,27,,1,1
f8611a6b-91c9-4bed-8f49-60579e40526c,2018-07-28,JP,Finance,Enterprise,71,18.660375258093943,426,48,49.2,412,89.99,3,Yes,8,36,28.0,0,2
16c4ef03-5d7b-4301-a904-1940ffe66194,2018-10-29,IN,,Premium,68,8.605728298080138,165,18,24.7,221,34.99,1,No,8,40,,0,2
508f73e1-b512-4676-ba1f-464ee5addc1f,2017-10-11,US,,Premium,80,8.289170811248486,272,14,24.9,229,34.99,6,No,10,25,11.0,0,2
6d6faafc-2f2c-4543-9699-4b4e9b5a27da,2021-10-11,US,Technology,Enterprise,32,4.221037640665271,50,4,23.8,231,89.99,2,Yes,6,19,50.0,0,0
f41ac3e3-6220-42cc-a2eb-4957053755a4,2023-02-13,FR,,Basic,16,1.6574021272551112,15,0,23.2,261,14.99,1,Yes,4,14,-12.0,0,1
1028c754-16e7-4f5f-a25b-0aaa3ba08530,2018-05-13,IN,,Free,73,0.4683619334520744,14,0,5.6,48,0.0,0,No,4,46,,0,3
3f395820-4c8b-4fe4-9109-391803cd578f,2021-01-05,IN,,Free,41,0.0395108825308237,0,0,13.6,160,0.0,0,No,2,17,,1,1
6e73251b-13af-4807-a75e-fc3d22b4df1d,2017-05-10,ZA,,Basic,85,4.77748538286285,129,1,12.4,122,14.99,1,Yes,8,34,5.0,0,3
d67fac68-b887-4c3c-af8f-e62d443281dd,2018-10-01,IN,,Basic,68,3.5087303530505416,97,11,15.0,120,14.99,0,Yes,4,0,-41.0,1,3
10e2b05f-1bf1-4868-bda8-a58d7d83fc60,2022-12-02,US,,Free,18,0.6676532291343806,6,0,21.1,225,0.0,0,No,3,19,-15.0,1,1
2d45fa31-7794-43ee-bd9b-7d3709b22c67,2022-08-23,CA,,Basic,22,2.645577439631523,33,9,24.3,209,19.98,2,Yes,5,36,55.0,0,1
c9e6041d-ba97-46cb-990b-cbb0661d375f,2023-10-28,US,,Basic,8,2.2227187762269196,11,0,26.0,296,24.98,3,Yes,3,32,-13.0,1,0
c24facba-a71f-46fa-87bf-bc633eccad31,2023-10-31,US,,Free,8,0.1144234284227634,0,0,22.8,1040,9.99,0,Yes,2,21,23.0,1,1
0772acb3-752c-4fa8-99dd-8e5d23d4f50b,2019-09-13,US,,Basic,57,3.117669474136593,77,2,16.2,433,29.98,1,Yes,5,36,0.0,0,3
7bc5a7e1-250b-4423-9c69-90e096ec4d08,2019-09-20,US,,Free,57,0.8698863292777104,24,3,11.3,135,0.0,0,No,5,11,11.0,1,3
1146c5ac-138c-43ef-9bc4-e387a0c16955,2022-10-23,US,,Basic,20,1.420391850175062,12,2,21.9,249,14.99,0,Yes,4,10,95.0,0,1
94a05417-f0fa-463f-b356-a072538c1604,2024-01-29,CA,,Free,5,0.0,0,0,23.5,288,0.0,1,No,1,42,2.0,0,1
cae30207-475c-475e-936f-a701920e1d3f,2017-04-11,US,,Premium,86,6.626613655642109,215,15,18.9,157,34.99,0,Yes,9,29,,0,2
95f60366-5e28-45dd-a07a-8c84bbf11a14,2023-02-02,BR,,Free,16,0.7475677174510271,5,1,21.8,183,0.0,0,Yes,0,44,-5.0,1,1
7d9e6e02-52a7-401f-bb8a-41925987efe5,2018-03-03,BR,,Premium,75,3.1398687530230904,60,19,11.7,97,34.99,4,Yes,9,39,28.0,0,3
f862412f-3f40-46d2-a8f1-27c37fb886b5,2017-02-10,IN,,Basic,88,3.666441947223404,109,24,11.2,90,14.99,2,Yes,2,46,-6.0,0,3
41fca175-dc2d-4f41-9e7a-613907b4134c,2018-03-05,FR,,Basic,75,2.2851520801020975,69,9,10.2,87,14.99,1,Yes,3,15,-7.0,1,3
f3a9e41e-7b25-4c72-aa15-ebcb99e7a626,2017-12-10,AU,,Basic,78,0.0,0,0,3.1,30,14.99,1,Yes,4,47,-38.0,1,3
66675ed5-8d91-4fee-b02b-adb7d961785d,2018-01-01,FR,,Basic,77,4.013023111189165,115,16,14.2,157,19.98,0,Yes,8,15,32.0,0,3
e01b4085-5d2f-4965-840e-060691d05c8b,2018-09-01,IN,,Free,69,0.0,0,0,5.6,50,0.0,0,No,1,29,,0,3
cc870224-153a-4ef4-8ceb-0b67abab3043,2024-05-28,UK,,Premium,1,3.959619590340022,12,3,30.4,360,44.98,1,Yes,0,47,,0,0
5fdd3a35-3a78-4258-9d29-cb8e95965f23,2018-12-29,JP,,Premium,66,5.292463873896866,90,19,18.2,183,34.99,0,Yes,4,34,30.0,0,0
1839dc74-6ad5-4061-bbbe-bfb5320f2665,2023-03-27,UK,Retail,Enterprise,15,3.4201451997826835,29,19,27.8,244,89.99,2,Yes,1,26,53.0,0,0
